date,symbol,net,net_pct
2026-07-03,TL-W2.BK,-2533.0,-0.0389031672062119
2026-07-03,TLI.BK,10800502.0,26.445478800930555
2026-07-03,TMAN.BK,1500.0,0.9183579759390208
2026-07-03,TMW.BK,-200.0,-0.2827814382263948
2026-07-03,TNDT.BK,-100.0,-0.2358490566037736
2026-07-03,TNP.BK,-200.0,-0.0401769392404147
2026-07-03,TNR.BK,-100.0,-0.2053388090349076
2026-07-03,TOA.BK,22100.0,0.4760906623110475
2026-07-03,TOG.BK,-30114.0,-24.6682394573872
2026-07-03,TOP.BK,2739595.0,20.53272921211017
2026-07-03,TPAC.BK,-200.0,-0.0899280575539568
2026-07-03,TPBI.BK,100.0,0.2695417789757413
2026-07-03,TPCS.BK,-1800.0,-0.1757623692767378
2026-07-03,TPIPL.BK,2152600.0,9.367346412137916
2026-07-03,TPIPP.BK,154500.0,3.6042198065525417
2026-07-03,TPOLY.BK,-300.0,-0.0311106824750414
2026-07-03,TQM.BK,14800.0,3.122408980723344
2026-07-03,TQR.BK,200.0,0.2393804833091958
2026-07-03,TRITN.BK,-7000.0,-0.6342590495175101
2026-07-03,TRP.BK,12000.0,7.12145040206522
2026-07-03,TRT.BK,424600.0,9.645464439562398
2026-07-03,TRUBB.BK,26500.0,1.5236715309161577
2026-07-03,TRUE.BK,-2134798.0,-1.1192757345957765
2026-07-03,TSC.BK,-54700.0,-49.77840872896703
2026-07-03,TSE.BK,459200.0,5.551406239384084
2026-07-03,TSI.BK,-500000.0,-92.85051067780871
2026-07-03,TSTH.BK,-1671800.0,-13.75931632378524
2026-07-03,TTA.BK,1054800.0,22.533444476678483
2026-07-03,TTB.BK,-13154094.0,-5.606202521080262
2026-07-03,TTW.BK,-77100.0,-3.2875282435346342
2026-07-03,TU.BK,-863097.0,-3.8254049165953785
2026-07-03,TURBO.BK,3637200.0,8.527145649588471
2026-07-03,TVDH-W6.BK,-256100.0,-99.9219664455716
2026-07-03,TVO.BK,52580.0,8.250573915444955
2026-07-03,TWZ.BK,-700.0,-0.0077817075400855
2026-07-03,UKEM.BK,-5900.0,-0.139171917654571
2026-07-03,UMI.BK,-200.0,-0.0516954825902538
2026-07-03,UMS.BK,-4778900.0,-13.635668207661618
2026-07-03,UNIQ.BK,-2900.0,-0.9687980223157612
2026-07-03,UNIX.BK,372700.0,10.562657788025852
2026-07-03,UTP.BK,188500.0,16.36378473072242
2026-07-03,UV.BK,-400.0,-0.209205020920502
2026-07-03,UVAN.BK,23342.0,4.756441736543419
2026-07-03,VCOM.BK,16200.0,4.317708735897484
2026-07-03,VGI.BK,27343400.0,27.33863186921569
2026-07-03,VIBHA.BK,-7900.0,-0.4360391309243367
2026-07-03,VIBHA-W5.BK,-2000.0,-0.0102246117139797
2026-07-03,VIH.BK,4000.0,2.3282887077997674
2026-07-03,VS.BK,-100.0,-0.0346618047708508
